CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87394486;Arrou;O;O;500000;1;137+806;COMMUNE NOUVELLE D'ARROU;EURE-ET-LOIR;2943;d94c917a-6667-11e3-89ff-01f464e0362d;560711.2151999995;6779376.805100001;1.128644199449027;48.099909512369685;48.099909512369685, 1.128644199449027;48.099909512359076, 1.1286441994490255;"{""coordinates"": [1.128644199449025, 48.099909512359076], ""type"": ""Point""}"
87116020;Ozoir-la-Ferrière;N;O;001000;1;034+207;OZOIR-LA-FERRIERE;SEINE-ET-MARNE;5897;c118409e-f312-11e3-90ff-015864e0362d;677244.5820999965;6852323.9586;2.69037988331879;48.770613142466054;48.770613142466054, 2.69037988331879;48.77061314244355, 2.6903798833187897;"{""coordinates"": [2.69037988331879, 48.77061314244355], ""type"": ""Point""}"
87681478;Boutigny;N;O;745000;1;059+109;BOUTIGNY-SUR-ESSONNE;ESSONNE;3354;d9c88e5c-6667-11e3-89ff-01f464e0362d;653860.2458999977;6815142.4695000015;2.376208883581087;48.43492164536152;48.43492164536152, 2.376208883581087;48.43492164533729, 2.376208883581086;"{""coordinates"": [2.376208883581086, 48.43492164533729], ""type"": ""Point""}"
87757625;Cannes;N;O;930000;1;193+132;CANNES;ALPES-MARITIMES;3471;e17c230e-19bf-11e5-a6ff-01fc64e0362d;1024708.8910999969;6281036.135600001;7.018725988316509;43.55401070550098;43.55401070550098, 7.018725988316509;43.554010705477616, 7.018725988316513;"{""coordinates"": [7.018725988316513, 43.554010705477616], ""type"": ""Point""}"
87214122;Benfeld;N;O;115000;1;026+687;BENFELD;BAS-RHIN;3181;298aa134-dfbc-11e3-a2ff-01a464e0362d;1039273.6594000012;6817999.8583;7.584028888287825;48.373645029444205;48.373645029444205, 7.584028888287825;48.37364502941965, 7.584028888287827;"{""coordinates"": [7.584028888287827, 48.37364502941965], ""type"": ""Point""}"
87116046;Émerainville-Pontault-Combault;O;O;001000;1;027+224;EMERAINVILLE;SEINE-ET-MARNE;4038;c01a072e-f312-11e3-90ff-015864e0362d;671908.2943999991;6856327.3365;2.617509201759023;48.80640786419705;48.80640786419705, 2.617509201759023;48.80640786417473, 2.6175092017590225;"{""coordinates"": [2.617509201759022, 48.80640786417473], ""type"": ""Point""}"
87317578;Marck;O;N;304000;1;036+475;MARCK;PAS-DE-CALAIS;5355;e55332f0-6667-11e3-a7ff-01f464e0362d;626224.8192000017;7094870.564199999;1.952454709932628;50.94543435472032;50.94543435472032, 1.952454709932628;50.945434354707984, 1.9524547099326266;"{""coordinates"": [1.952454709932627, 50.945434354707984], ""type"": ""Point""}"
87611590;Tarascon-sur-Ariège;O;O;672000;1;097+982;TARASCON-SUR-ARIEGE;ARIEGE;6931;d9ba1e28-6667-11e3-89ff-01f464e0362d;585448.8069000021;6195462.442299999;1.599986444337187;42.849488340290144;42.849488340290144, 1.5999864443371872;42.84948834026514, 1.5999864443371863;"{""coordinates"": [1.599986444337186, 42.84948834026514], ""type"": ""Point""}"
87212274;Limersheim;N;O;115000;1;015+313;HIPSHEIM;BAS-RHIN;5179;d9775d50-6667-11e3-89ff-01f464e0362d;1044295.6121999994;6827990.166700002;7.659682253417969;48.46072588082999;48.46072588082999, 7.659682253417969;48.46072588080589, 7.659682253417973;"{""coordinates"": [7.659682253417973, 48.46072588080589], ""type"": ""Point""}"
87313684;St-Sulpice-Auteuil;N;O;325000;1;066+757;SAINT-SULPICE;OISE;6679;2957f338-dfbc-11e3-a2ff-01a464e0362d;635759.4861000031;6916783.3466;2.116130156618064;49.34736621410171;49.34736621410171, 2.1161301566180644;49.34736621408211, 2.116130156618064;"{""coordinates"": [2.116130156618064, 49.34736621408211], ""type"": ""Point""}"
87192435;Onville;N;O;095000;1;066+022;ONVILLE;MEURTHE-ET-MOSELLE;5860;e1aa71a0-19bf-11e5-a6ff-01fc64e0362d;917870.6154000014;6883365.974599998;5.978985724179793;49.013209436990586;49.013209436990586, 5.978985724179793;49.01320943696931, 5.978985724179795;"{""coordinates"": [5.978985724179795, 49.01320943696931], ""type"": ""Point""}"
87343418;Prouvy-Thiant;O;O;254000;1;235+359;PROUVY;NORD;6160;d9bd1844-6667-11e3-89ff-01f464e0362d;732757.4605000019;7024367.0331000015;3.459326618700148;50.31625428283117;50.31625428283117, 3.459326618700148;50.31625428281609, 3.459326618700148;"{""coordinates"": [3.459326618700148, 50.31625428281609], ""type"": ""Point""}"
87641316;Pontgibaud;N;O;711000;1;468+626;PONTGIBAUD;PUY-DE-DOME;6105;29323620-dfbc-11e3-a2ff-01a464e0362d;688026.7811999992;6524601.199099999;2.845794809271947;45.82094297808272;45.82094297808272, 2.845794809271947;45.82094297806546, 2.845794809271947;"{""coordinates"": [2.845794809271947, 45.82094297806546], ""type"": ""Point""}"
87543017;Les Aubrais-Orléans;O;O;569000;1;118+881;FLEURY-LES-AUBRAIS;LOIRET;5049;c0872586-f312-11e3-90ff-015864e0362d;618310.6939999983;6759113.314399999;1.906134499897258;47.92731972022334;47.92731972022334, 1.9061344998972582;47.92731972021223, 1.9061344998972574;"{""coordinates"": [1.906134499897257, 47.92731972021223], ""type"": ""Point""}"
87116178;Ste-Colombe-Septveilles;N;O;003000;1;090+100;SAINTE-COLOMBE;SEINE-ET-MARNE;6706;d9be23dc-6667-11e3-89ff-01f464e0362d;718880.0274000019;6825485.945599999;3.255707734379226;48.52933650008643;48.52933650008643, 3.2557077343792264;48.52933650006269, 3.2557077343792264;"{""coordinates"": [3.255707734379226, 48.52933650006269], ""type"": ""Point""}"
87988709;Remise-à-Jorelle;N;O;958000;1;000+540;BONDY;SEINE-SAINT-DENIS;88623;e0234636-19bf-11e5-82ff-01fc64e0362d;662300.134300001;6865995.9232;2.485832518295548;48.89286804531261;48.89286804531261, 2.485832518295548;48.89286804529074, 2.4858325182955476;"{""coordinates"": [2.485832518295548, 48.89286804529074], ""type"": ""Point""}"
87171744;Amifontaine;O;O;082000;1;027+947;AMIFONTAINE;AISNE;2866;d9b72114-6667-11e3-89ff-01f464e0362d;766012.9650999978;6932083.393199999;3.910682169327863;49.484696626763025;49.484696626763025, 3.910682169327863;49.48469662674408, 3.9106821693278637;"{""coordinates"": [3.910682169327864, 49.48469662674408], ""type"": ""Point""}"
87751420;Gardanne;O;O;905000;2;419+361;GARDANNE;BOUCHES-DU-RHONE;4268;e16b0d94-19bf-11e5-a6ff-01fc64e0362d;899406.4482000023;6264994.811799999;5.463066937600604;43.456060550262265;43.456060550262265, 5.463066937600604;43.45606055023866, 5.463066937600606;"{""coordinates"": [5.463066937600606, 43.45606055023866], ""type"": ""Point""}"
87484147;Tiercé;O;O;450000;1;287+672;TIERCE;MAINE-ET-LOIRE;6990;e01bc54a-19bf-11e5-82ff-01fc64e0362d;439461.112499997;6729862.616599999;-0.469527770762688;47.617621633630044;47.617621633630044, -0.46952777076268787;47.61762163361803, -0.46952777076269026;"{""coordinates"": [-0.46952777076269, 47.61762163361803], ""type"": ""Point""}"
87194001;Longwy;O;O;202000;1;243+854;LONGWY;MEURTHE-ET-MOSELLE;5225;29b0587e-dfbc-11e3-a2ff-01a464e0362d;900574.9619000033;6938371.315400001;5.769063219490987;49.513019055374734;49.513019055374734, 5.769063219490987;49.51301905535591, 5.769063219490991;"{""coordinates"": [5.769063219490991, 49.51301905535591], ""type"": ""Point""}"
87545681;Allonnes-Boisville;O;N;550000;1;092+575;BOISVILLE-LA-SAINT-PERE;EURE-ET-LOIR;8113;c0fb509e-f312-11e3-90ff-015864e0362d;601320.934100002;6803277.816599999;1.668701427426381;48.322333721827704;48.322333721827704, 1.6687014274263805;48.32233372181775, 1.6687014274263794;"{""coordinates"": [1.668701427426379, 48.32233372181775], ""type"": ""Point""}"
87684274;Nogent-sur-Vernisson;O;O;750000;1;135+093;NOGENT-SUR-VERNISSON;LOIRET;5809;d973f2be-6667-11e3-89ff-01f464e0362d;680378.9061999992;6750301.783;2.737638801576194;47.852817399652515;47.852817399652515, 2.737638801576194;47.852817399641204, 2.737638801576194;"{""coordinates"": [2.737638801576194, 47.852817399641204], ""type"": ""Point""}"
87741611;Grésy-sur-Isère;N;O;899000;1;009+611;GRESY-SUR-ISERE;SAVOIE;4368;d9e4bd80-6667-11e3-89ff-01f464e0362d;954085.4483999982;6504685.7425;6.259966501812202;45.59447574604259;45.59447574604259, 6.259966501812202;45.59447574602466, 6.259966501812205;"{""coordinates"": [6.259966501812205, 45.59447574602466], ""type"": ""Point""}"
87574442;Azay-sur-Cher;N;O;593000;1;296+974;MONTLOUIS-SUR-LOIRE;INDRE-ET-LOIRE;3047;e1506e06-19bf-11e5-a6ff-01fc64e0362d;538514.2375999987;6698277.6567;0.860084460645466;47.36514009217122;47.36514009217122, 0.8600844606454662;47.36514009215847, 0.8600844606454642;"{""coordinates"": [0.860084460645464, 47.36514009215847], ""type"": ""Point""}"
87286302;Hazebrouck;O;O;295000;1;046+181;HAZEBROUCK;NORD;4425;e1c3fea2-19bf-11e5-a6ff-01fc64e0362d;667573.6943000033;7069923.550299998;2.541608461495844;50.72516743755126;50.72516743755126, 2.541608461495844;50.72516743753798, 2.5416084614958434;"{""coordinates"": [2.541608461495843, 50.72516743753798], ""type"": ""Point""}"
87141598;Tantonville;N;O;040000;1;030+021;TANTONVILLE;MEURTHE-ET-MOSELLE;6927;d9e05760-6667-11e3-89ff-01f464e0362d;931183.3184999973;6824987.1829;6.129209733482396;48.48391111134653;48.48391111134653, 6.129209733482396;48.48391111132255, 6.129209733482398;"{""coordinates"": [6.129209733482398, 48.48391111132255], ""type"": ""Point""}"
87142547;Brion-sur-Ource;O;N;840000;1;035+288;BRION-SUR-OURCE;COTE-D'OR;9200;292ca7d0-dfbc-11e3-a2ff-01a464e0362d;823558.0926000029;6758318.294599999;4.654152741884063;47.91360960668024;47.91360960668024, 4.6541527418840625;47.91360960666909, 4.654152741884063;"{""coordinates"": [4.654152741884063, 47.91360960666909], ""type"": ""Point""}"
87613893;Villefranche-de-Rouergue;O;O;718000;1;273+109;VILLEFRANCHE-DE-ROUERGUE;AVEYRON;7228;e1348d4a-19bf-11e5-a6ff-01fc64e0362d;623245.6429999992;6361426.295600001;2.037141060417348;44.34765567400817;44.34765567400817, 2.037141060417348;44.347655673986814, 2.037141060417347;"{""coordinates"": [2.037141060417347, 44.347655673986814], ""type"": ""Point""}"
87143024;Vraincourt-Viéville;N;O;020000;1;288+521;VRAINCOURT;HAUTE-MARNE;7336;d9d90dc6-6667-11e3-89ff-01f464e0362d;857671.8366999999;6795068.4739000015;5.123890814608322;48.23687562456275;48.23687562456275, 5.123890814608322;48.236875624552546, 5.123890814608324;"{""coordinates"": [5.123890814608324, 48.236875624552546], ""type"": ""Point""}"
87581595;Cenon;N;O;570000;3;579+950;CENON;GIRONDE;81190;29ab71d0-dfbc-11e3-a2ff-01a464e0362d;420930.5332000032;6423654.611200001;-0.533609161141981;44.855856098578435;44.855856098578435, -0.5336091611419809;44.855856098558455, -0.5336091611419832;"{""coordinates"": [-0.533609161141983, 44.855856098558455], ""type"": ""Point""}"
87746750;Taconnaz;N;O;896000;1;014+360;LES HOUCHES;HAUTE-SAVOIE;6917;29e9c4da-dfbc-11e3-a2ff-01a464e0362d;996543.2788999975;6540488.793900002;6.826163255122993;45.89940561382989;45.89940561382989, 6.826163255122993;45.89940561381284, 6.826163255122996;"{""coordinates"": [6.826163255122996, 45.89940561381284], ""type"": ""Point""}"
87757559;Agay;N;O;930000;1;169+964;SAINT-RAPHAEL;VAR;2802;c0c2a3ce-f312-11e3-90ff-015864e0362d;1012289.6868999973;6266808.524700001;6.856677171132541;43.43173425214465;43.43173425214465, 6.856677171132541;43.431734252121, 6.856677171132544;"{""coordinates"": [6.856677171132544, 43.431734252121], ""type"": ""Point""}"
87444521;Montabard;O;N;430000;1;109+468;MONTABARD;ORNE;8806;29e46890-dfbc-11e3-a2ff-01a464e0362d;472701.74930000305;6861802.734700002;-0.096206720247502;48.81617987941231;48.81617987941231, -0.09620672024750156;48.816179879390035, -0.09620672024750433;"{""coordinates"": [-0.096206720247504, 48.816179879390035], ""type"": ""Point""}"
87486563;St-Hilaire-de-Riez;N;O;535000;1;010+031;SAINT-HILAIRE-DE-RIEZ;VENDEE;6497;d9c07862-6667-11e3-89ff-01f464e0362d;322174.8149000034;6635904.772999998;-1.949563777771351;46.716638184040235;46.716638184040235, -1.9495637777713513;46.71663818402557, -1.9495637777713537;"{""coordinates"": [-1.949563777771354, 46.71663818402557], ""type"": ""Point""}"
87694331;St-Julien-Écuisses;O;N;760000;1;137+284;SAINT-JULIEN-SUR-DHEUNE;SAONE-ET-LOIRE;6523;e149685a-19bf-11e5-a6ff-01fc64e0362d;816592.7224999964;6631033.976599999;4.527957614159425;46.76928032662014;46.76928032662014, 4.527957614159425;46.76928032660564, 4.527957614159427;"{""coordinates"": [4.527957614159427, 46.76928032660564], ""type"": ""Point""}"
87486423;La Mothe-Achard;O;O;525000;1;016+860;LES ACHARDS;VENDEE;4715;d9a05f8a-6667-11e3-89ff-01f464e0362d;343683.4399000034;6622377.620000001;-1.658030677879772;46.606836768165;46.606836768165, -1.6580306778797718;46.606836768150025, -1.6580306778797749;"{""coordinates"": [-1.658030677879775, 46.606836768150025], ""type"": ""Point""}"
87583849;Ruffec;N;O;570000;3;402+115;RUFFEC;CHARENTE;6335;d9b5ab6c-6667-11e3-89ff-01f464e0362d;482707.4601999968;6551741.980500001;0.190190433044826;46.030631454150175;46.030631454150175, 0.1901904330448258;46.03063145413352, 0.19019043304482383;"{""coordinates"": [0.190190433044824, 46.03063145413352], ""type"": ""Point""}"
87334490;Cesson-Sévigné;N;O;420000;1;367+931;CESSON-SEVIGNE;ILLE-ET-VILAINE;8889;d9de814e-6667-11e3-89ff-01f464e0362d;357664.6030000001;6789113.481600001;-1.602579702384093;48.11257394590477;48.11257394590477, -1.6025797023840933;48.11257394589421, -1.6025797023840973;"{""coordinates"": [-1.602579702384097, 48.11257394589421], ""type"": ""Point""}"
87393520;St-Germain-St-Rémy;N;O;395000;1;090+990;SAINT-GERMAIN-SUR-AVRE;EURE-ET-LOIR;6482;e126da1a-19bf-11e5-a6ff-01fc64e0362d;571828.1895999983;6852393.879099999;1.256292124313499;48.758914576709124;48.758914576709124, 1.256292124313499;48.758914576686564, 1.2562921243134977;"{""coordinates"": [1.256292124313498, 48.758914576686564], ""type"": ""Point""}"
87172130;Givet;O;O;205000;1;206+053;GIVET;ARDENNES;4320;d9ad75b0-6667-11e3-89ff-01f464e0362d;830078.4645000026;7006242.016600002;4.817813644678012;50.14091292925688;50.14091292925688, 4.8178136446780115;50.14091292924101, 4.817813644678012;"{""coordinates"": [4.817813644678012, 50.14091292924101], ""type"": ""Point""}"
87718866;Montbarrey;N;O;850000;1;374+930;MONTBARREY;JURA;5581;d9e12850-6667-11e3-89ff-01f464e0362d;900202.7793999985;6662867.907400001;5.63696028235218;47.03595789195915;47.03595789195915, 5.63696028235218;47.03595789194544, 5.636960282352182;"{""coordinates"": [5.636960282352182, 47.03595789194544], ""type"": ""Point""}"
87393884;Villiers-Neauphle-Pontchartrain;N;O;395000;1;039+218;VILLIERS-SAINT-FREDERIC;YVELINES;7285;297b6a16-dfbc-11e3-a2ff-01a464e0362d;617578.7410999984;6857831.104899999;1.877545105122548;48.81527539849273;48.81527539849273, 1.8775451051225478;48.81527539847047, 1.8775451051225467;"{""coordinates"": [1.877545105122547, 48.81527539847047], ""type"": ""Point""}"
87342337;St-Pol-sur-Ternoise;O;O;289000;1;072+758;SAINT-POL-SUR-TERNOISE;PAS-DE-CALAIS;6648;c0e624d0-f312-11e3-90ff-015864e0362d;652981.9482999966;7031434.579300001;2.339890160465944;50.378797205158335;50.378797205158335, 2.3398901604659437;50.37879720514354, 2.339890160465943;"{""coordinates"": [2.339890160465943, 50.37879720514354], ""type"": ""Point""}"
87271510;Villeparisis;O;O;229000;1;022+795;MITRY-MORY;SEINE-ET-MARNE;7265;c0e10e0a-f312-11e3-90ff-015864e0362d;670913.5420999974;6872643.4703;2.60284772676128;48.953093201420536;48.953093201420536, 2.60284772676128;48.95309320139898, 2.6028477267612797;"{""coordinates"": [2.60284772676128, 48.95309320139898], ""type"": ""Point""}"
87726331;Rive-de-Gier;N;O;750000;1;523+097;RIVE-DE-GIER;LOIRE;6260;d997112c-6667-11e3-89ff-01f464e0362d;825404.7136999965;6492934.938700002;4.606590608322465;45.52441080442122;45.52441080442122, 4.606590608322465;45.524410804403125, 4.606590608322467;"{""coordinates"": [4.606590608322467, 45.524410804403125], ""type"": ""Point""}"
87193672;Herbitzheim;N;O;169000;1;004+265;HERBITZHEIM;BAS-RHIN;4437;d9c7a6e2-6667-11e3-89ff-01f464e0362d;998331.4262999967;6887042.929099999;7.080044235721791;49.013910736907036;49.013910736907036, 7.080044235721791;49.013910736885784, 7.080044235721795;"{""coordinates"": [7.080044235721795, 49.013910736885784], ""type"": ""Point""}"
87743146;Ambronay-Priay;O;O;883000;1;061+274;AMBRONAY;AIN;2862;29dc9a9e-dfbc-11e3-a2ff-01a464e0362d;880887.8166000023;6548432.7599;5.338096365361949;46.011532101209326;46.011532101209326, 5.338096365361949;46.01153210119261, 5.338096365361951;"{""coordinates"": [5.338096365361951, 46.01153210119261], ""type"": ""Point""}"
87313742;Feuquières-Broquiers;N;O;325000;1;119+677;FEUQUIERES;OISE;4146;e1a97e12-19bf-11e5-a6ff-01fc64e0362d;615548.1460999995;6951224.2478;1.831068318577522;49.65451312832422;49.65451312832422, 1.8310683185775218;49.65451312830607, 1.831068318577521;"{""coordinates"": [1.831068318577521, 49.65451312830607], ""type"": ""Point""}"
87615351;Roquesérière;N;O;718000;1;371+669;BUZET-SUR-TARN;HAUTE-GARONNE;6297;e18b7d6e-19bf-11e5-a6ff-01fc64e0362d;588766.5447999984;6295627.581599999;1.619120418708056;43.75091727790952;43.75091727790952, 1.619120418708056;43.75091727788666, 1.619120418708055;"{""coordinates"": [1.619120418708055, 43.75091727788666], ""type"": ""Point""}"
87272047;Compans;N;O;229000;1;029+107;COMPANS;SEINE-ET-MARNE;3786;c00f6f9c-f312-11e3-90ff-015864e0362d;675497.6669000015;6876888.799600001;2.665193676704041;48.99145892447891;48.99145892447891, 2.6651936767040407;48.99145892445753, 2.6651936767040403;"{""coordinates"": [2.66519367670404, 48.99145892445753], ""type"": ""Point""}"
87142554;Châtillon-sur-Seine;O;N;838000;1;233+153;CHATILLON-SUR-SEINE;COTE-D'OR;9201;29d3de32-dfbc-11e3-a2ff-01a464e0362d;817488.1928000003;6753369.3574;4.571594571063326;47.87019564967037;47.87019564967037, 4.571594571063326;47.8701956496591, 4.571594571063326;"{""coordinates"": [4.571594571063326, 47.8701956496591], ""type"": ""Point""}"
87594085;Jassonneix;N;O;713000;1;480+164;MEYMAC;CORREZE;4515;d9ccf8b6-6667-11e3-89ff-01f464e0362d;632868.6687000021;6494157.0896999985;2.139708744591707;45.543611127124315;45.543611127124315, 2.139708744591707;45.54361112710625, 2.1397087445917067;"{""coordinates"": [2.139708744591707, 45.54361112710625], ""type"": ""Point""}"
87400986;Magneux-Courlandon;N;O;205000;1;031+868;MAGNEUX;MARNE;87402;29a8b998-dfbc-11e3-a2ff-01a464e0362d;753374.4834999964;6912508.276500002;3.733829606171373;49.30993983854904;49.30993983854904, 3.733829606171373;49.309939838529246, 3.7338296061713736;"{""coordinates"": [3.733829606171374, 49.309939838529246], ""type"": ""Point""}"
87696229;Fourchambault;O;O;750000;1;246+636;FOURCHAMBAULT;NIEVRE;4215;e167e598-19bf-11e5-a6ff-01fc64e0362d;706635.4174000025;6657638.599399999;3.087354290727787;47.01894369811664;47.01894369811664, 3.0873542907277867;47.018943698102866, 3.087354290727787;"{""coordinates"": [3.087354290727787, 47.018943698102866], ""type"": ""Point""}"
87481804;Couëron;N;O;515000;1;445+660;COUERON;LOIRE-ATLANTIQUE;3831;e1b3e892-19bf-11e5-a6ff-01fc64e0362d;342769.2797999978;6690876.297499999;-1.723455787961951;47.2219940667114;47.2219940667114, -1.7234557879619508;47.22199406669823, -1.723455787961954;"{""coordinates"": [-1.723455787961954, 47.22199406669823], ""type"": ""Point""}"
87672709;Ogeu-les-Bains;N;O;664000;1;240+015;OGEU-LES-BAINS;PYRENEES-ATLANTIQUES;5849;d9afd28e-6667-11e3-89ff-01f464e0362d;414597.8775999993;6234631.921100002;-0.507444616092045;43.15387465751689;43.15387465751689, -0.5074446160920447;43.15387465749255, -0.5074446160920467;"{""coordinates"": [-0.507444616092047, 43.15387465749255], ""type"": ""Point""}"
87611814;Mérenvielle;N;O;648000;1;035+674;MERENVIELLE;HAUTE-GARONNE;5455;c1452d68-f312-11e3-90ff-015864e0362d;550737.7792000026;6283696.571199998;1.15064117004484;43.63658276888126;43.63658276888126, 1.1506411700448396;43.636582768858105, 1.1506411700448385;"{""coordinates"": [1.150641170044838, 43.636582768858105], ""type"": ""Point""}"
87784843;Err;N;O;669000;1;046+613;ERR;PYRENEES-ORIENTALES;4070;e1875a50-19bf-11e5-a6ff-01fc64e0362d;619983.7624000013;6149700.129000001;2.028889250014868;42.442767182008296;42.442767182008296, 2.0288892500148683;42.44276718198242, 2.028889250014868;"{""coordinates"": [2.028889250014868, 42.44276718198242], ""type"": ""Point""}"
87784496;Espira-de-l'Agly;O;N;676000;1;467+335;ESPIRA-DE-L'AGLY;PYRENEES-ORIENTALES;9561;e55291f2-6667-11e3-a7ff-01f464e0362d;686345.748999998;6185876.556299999;2.833351494796993;42.77229463217546;42.77229463217546, 2.8333514947969927;42.772294632150285, 2.8333514947969927;"{""coordinates"": [2.833351494796993, 42.772294632150285], ""type"": ""Point""}"
